"","Customer ID","Gender","Age","Income (USD/Month)","Transactions","Total Charged","Average Charged","Average KM Travelled","City","Prefered Company"
"1308",1308,"Male",26,23843,33,15231.76,461.568484848485,18.8745454545455,"NEW YORK NY","Yellow Cab"
"1309",1309,"Female",46,20915,31,19212.99,619.773870967742,24.291935483871,"NEW YORK NY","Yellow Cab"
"1310",1310,"Male",31,15668,43,22234.66,517.08511627907,21.0451162790698,"NEW YORK NY","Yellow Cab"
"1311",1311,"Female",33,13229,29,13373.41,461.152068965517,18.7455172413793,"NEW YORK NY","Yellow Cab"
"1312",1312,"Female",40,2261,34,19185.3,564.273529411765,23.3391176470588,"NEW YORK NY","Yellow Cab"
"1313",1313,"Female",51,13454,27,16364.93,606.108518518519,24.7633333333333,"NEW YORK NY","Yellow Cab"
"1314",1314,"Male",35,16557,38,25014.99,658.289210526316,26.0452631578947,"NEW YORK NY","Yellow Cab"
"1315",1315,"Female",29,2637,47,28068.91,597.21085106383,22.9231914893617,"NEW YORK NY","Yellow Cab"
"1316",1316,"Male",51,7163,31,15351.7,495.216129032258,21.1212903225806,"NEW YORK NY","Yellow Cab"
"1317",1317,"Male",34,9770,29,16295.49,561.913448275862,21.6362068965517,"NEW YORK NY","Yellow Cab"
"1318",1318,"Female",28,13662,33,19667.13,595.973636363636,24.6269696969697,"NEW YORK NY","Yellow Cab"
"1319",1319,"Male",22,4317,34,21689.82,637.935882352941,24.2767647058824,"NEW YORK NY","Yellow Cab"
"1320",1320,"Male",40,17407,35,20006.02,571.600571428571,22.4494285714286,"NEW YORK NY","Yellow Cab"
"1321",1321,"Female",33,34112,23,16420.11,713.917826086957,25.12,"NEW YORK NY","Yellow Cab"
"1322",1322,"Female",40,6397,33,18413.37,557.980909090909,22.7233333333333,"NEW YORK NY","Yellow Cab"
"1323",1323,"Male",28,10924,27,14854.9,550.181481481481,22.8744444444444,"NEW YORK NY","Yellow Cab"
"1324",1324,"Male",37,2255,31,15902.02,512.968387096774,20.1361290322581,"NEW YORK NY","Yellow Cab"
"1325",1325,"Male",26,24345,39,25022.13,641.593076923077,25.7064102564103,"NEW YORK NY","Yellow Cab"
"1326",1326,"Female",64,25900,27,17003.11,629.744814814815,23.8796296296296,"NEW YORK NY","Yellow Cab"
"1327",1327,"Male",39,6715,31,19056.54,614.727096774194,25.8632258064516,"NEW YORK NY","Yellow Cab"
"1328",1328,"Male",20,14329,30,15036.56,501.218666666667,20.4366666666667,"NEW YORK NY","Yellow Cab"
"1329",1329,"Female",28,4038,30,18131.98,604.399333333333,23.792,"NEW YORK NY","Yellow Cab"
"1330",1330,"Male",29,15828,36,18712.75,519.798611111111,21.5997222222222,"NEW YORK NY","Yellow Cab"
"1331",1331,"Female",64,4868,27,16269.92,602.58962962963,24.6837037037037,"NEW YORK NY","Yellow Cab"
"1332",1332,"Female",39,14079,33,14637.76,443.568484848485,18.220303030303,"NEW YORK NY","Yellow Cab"
"1333",1333,"Male",33,30086,41,22923.58,559.111707317073,21.7560975609756,"NEW YORK NY","Yellow Cab"
"1334",1334,"Male",33,19464,39,22499.86,576.919487179487,23.855641025641,"NEW YORK NY","Yellow Cab"
"1335",1335,"Male",35,17921,31,18150.43,585.497741935484,23.1538709677419,"NEW YORK NY","Yellow Cab"
"1336",1336,"Female",33,16666,36,20484.77,569.021388888889,22.7936111111111,"NEW YORK NY","Yellow Cab"
"1337",1337,"Female",22,12438,40,20302.73,507.56825,20.37675,"NEW YORK NY","Yellow Cab"
"1338",1338,"Male",18,10924,32,14235.3,444.853125,17.375625,"NEW YORK NY","Yellow Cab"
"1339",1339,"Female",33,24169,33,20606.64,624.443636363636,25.1515151515152,"NEW YORK NY","Yellow Cab"
"1340",1340,"Male",47,28231,29,19412.77,669.405862068966,25.078275862069,"NEW YORK NY","Yellow Cab"
"1341",1341,"Female",48,16828,41,24712.3,602.739024390244,22.650243902439,"NEW YORK NY","Yellow Cab"
"1342",1342,"Female",31,8915,33,20458.55,619.956060606061,24.95,"NEW YORK NY","Yellow Cab"
"1343",1343,"Female",31,27366,30,16137.27,537.909,23.2656666666667,"NEW YORK NY","Yellow Cab"
"1344",1344,"Male",23,22227,34,16681.09,490.620294117647,20.6041176470588,"NEW YORK NY","Yellow Cab"
"1345",1345,"Female",36,15432,31,16843.66,543.343870967742,21.4474193548387,"NEW YORK NY","Yellow Cab"
"1346",1346,"Male",62,7143,32,16564.58,517.643125,20.77375,"NEW YORK NY","Yellow Cab"
"1347",1347,"Female",40,16146,29,17177.01,592.310689655172,24.2458620689655,"NEW YORK NY","Yellow Cab"
"1348",1348,"Male",34,14561,39,19959.76,511.788717948718,20.3197435897436,"NEW YORK NY","Yellow Cab"
"1349",1349,"Male",22,6765,41,24088.1,587.514634146341,22.74,"NEW YORK NY","Yellow Cab"
"1350",1350,"Female",26,7558,37,20237.93,546.971081081081,23.9527027027027,"NEW YORK NY","Yellow Cab"
"1351",1351,"Female",55,21468,33,19610.97,594.271818181818,23.5787878787879,"NEW YORK NY","Yellow Cab"
"1352",1352,"Male",39,6326,30,16661.48,555.382666666667,22.364,"NEW YORK NY","Yellow Cab"
"1353",1353,"Female",25,9542,37,20838.67,563.207297297297,22.7227027027027,"NEW YORK NY","Yellow Cab"
"1354",1354,"Male",36,16973,33,16785.16,508.641212121212,19.9190909090909,"NEW YORK NY","Yellow Cab"
"1355",1355,"Female",30,16902,34,18331.94,539.174705882353,23.0602941176471,"NEW YORK NY","Yellow Cab"
"1356",1356,"Female",65,8049,31,18721.37,603.915161290323,25.0806451612903,"NEW YORK NY","Yellow Cab"
"1357",1357,"Male",36,8672,35,19778.74,565.106857142857,24.4542857142857,"NEW YORK NY","Yellow Cab"
"1358",1358,"Male",35,6139,33,18751.04,568.213333333333,22.6590909090909,"NEW YORK NY","Yellow Cab"
"1359",1359,"Female",22,11825,32,18405.08,575.15875,24.0184375,"NEW YORK NY","Yellow Cab"
"1360",1360,"Male",36,12457,49,30457.24,621.576326530612,23.7471428571429,"NEW YORK NY","Yellow Cab"
"1361",1361,"Female",28,6537,29,19555,674.310344827586,25.7737931034483,"NEW YORK NY","Yellow Cab"
"1362",1362,"Male",37,4046,40,23390.4,584.76,23.68,"NEW YORK NY","Yellow Cab"
"1363",1363,"Female",32,20768,18,11113.72,617.428888888889,24.1844444444444,"NEW YORK NY","Yellow Cab"
"1364",1364,"Female",51,9954,34,19197.37,564.628529411765,22.6676470588235,"NEW YORK NY","Yellow Cab"
"1365",1365,"Female",25,7574,29,13761.57,474.536896551724,21.0224137931034,"NEW YORK NY","Yellow Cab"
"1366",1366,"Male",35,16291,35,20060.23,573.149428571429,22.0791428571429,"NEW YORK NY","Yellow Cab"
"1367",1367,"Female",32,24504,29,16141.4,556.6,21.8327586206897,"NEW YORK NY","Yellow Cab"
"1368",1368,"Female",60,7030,27,14915.92,552.441481481481,21.1840740740741,"NEW YORK NY","Yellow Cab"
"1369",1369,"Female",64,11317,23,12147.27,528.142173913044,22.7130434782609,"NEW YORK NY","Yellow Cab"
"1370",1370,"Male",33,18133,29,15145.35,522.253448275862,21.6844827586207,"NEW YORK NY","Yellow Cab"
"1371",1371,"Female",38,24470,27,12353.51,457.537407407407,17.8677777777778,"NEW YORK NY","Yellow Cab"
"1372",1372,"Female",37,5574,29,17420.48,600.706206896552,23.4334482758621,"NEW YORK NY","Yellow Cab"
"1373",1373,"Female",33,13738,28,16062.44,573.658571428571,22.0310714285714,"NEW YORK NY","Yellow Cab"
"1374",1374,"Female",23,19798,40,21958.52,548.963,22.0435,"NEW YORK NY","Yellow Cab"
"1375",1375,"Male",45,12186,38,21391.29,562.928684210526,22.1781578947368,"NEW YORK NY","Yellow Cab"
"1376",1376,"Female",24,28611,30,17168.03,572.267666666667,21.3626666666667,"NEW YORK NY","Yellow Cab"
"1377",1377,"Female",48,21222,32,18772.75,586.6484375,23.41125,"NEW YORK NY","Yellow Cab"
"1378",1378,"Female",36,29380,32,17383.42,543.231875,22.0084375,"NEW YORK NY","Yellow Cab"
"1379",1379,"Female",40,16946,34,18634.81,548.082647058824,22.4485294117647,"NEW YORK NY","Yellow Cab"
"1380",1380,"Male",18,10599,32,21208.29,662.7590625,25.3371875,"NEW YORK NY","Yellow Cab"
"1381",1381,"Male",57,13918,35,18835.91,538.168857142857,20.8228571428571,"NEW YORK NY","Yellow Cab"
"1382",1382,"Male",37,9356,22,11367.1,516.686363636364,21.3031818181818,"NEW YORK NY","Yellow Cab"
"1383",1383,"Female",34,9738,29,16965.58,585.02,22.5203448275862,"NEW YORK NY","Yellow Cab"
"1384",1384,"Male",18,7960,35,20736.73,592.478,24.3434285714286,"NEW YORK NY","Yellow Cab"
"1385",1385,"Female",49,26472,43,20665,480.581395348837,19.2004651162791,"NEW YORK NY","Yellow Cab"
"1386",1386,"Male",27,4984,32,15595.78,487.368125,19.3209375,"NEW YORK NY","Yellow Cab"
"1387",1387,"Male",39,7544,41,18469.05,450.464634146341,18.7858536585366,"NEW YORK NY","Yellow Cab"
"1388",1388,"Male",27,2614,31,19500.57,629.05064516129,24.1367741935484,"NEW YORK NY","Yellow Cab"
"1389",1389,"Male",62,5344,29,14893.54,513.570344827586,19.5568965517241,"NEW YORK NY","Yellow Cab"
"1390",1390,"Male",42,3824,38,18805.29,494.876052631579,21.7426315789474,"NEW YORK NY","Yellow Cab"
"1391",1391,"Male",21,6828,34,19674.66,578.666470588235,23.8188235294118,"NEW YORK NY","Yellow Cab"
"1392",1392,"Female",61,24373,32,17384.62,543.269375,22.905625,"NEW YORK NY","Yellow Cab"
"1393",1393,"Male",61,16137,37,19313.06,521.974594594595,20.7672972972973,"NEW YORK NY","Yellow Cab"
"1394",1394,"Female",56,17824,26,15586.91,599.496538461538,24.0984615384615,"NEW YORK NY","Yellow Cab"
"1395",1395,"Female",41,24469,34,20812.64,612.136470588235,23.8276470588235,"NEW YORK NY","Yellow Cab"
"1396",1396,"Female",27,19037,25,12219.25,488.77,19.7788,"NEW YORK NY","Yellow Cab"
"1397",1397,"Male",21,23948,34,19344.53,568.956764705882,22.2038235294118,"NEW YORK NY","Yellow Cab"
"1398",1398,"Male",28,10434,29,14521.16,500.729655172414,19.4103448275862,"NEW YORK NY","Yellow Cab"
"1399",1399,"Male",47,8609,31,19297.11,622.487419354839,23.251935483871,"NEW YORK NY","Yellow Cab"
"1400",1400,"Male",22,19260,23,11887.82,516.861739130435,19.1765217391304,"NEW YORK NY","Yellow Cab"
"1401",1401,"Female",23,23139,28,14504.13,518.004642857143,21.2610714285714,"NEW YORK NY","Yellow Cab"
"1402",1402,"Female",57,8870,39,22745.87,583.227435897436,23.0223076923077,"NEW YORK NY","Yellow Cab"
"1403",1403,"Male",43,20690,28,15585.44,556.622857142857,21.4064285714286,"NEW YORK NY","Yellow Cab"
"1404",1404,"Male",30,4455,27,14793.52,547.908148148148,20.2066666666667,"NEW YORK NY","Yellow Cab"
"1405",1405,"Male",64,12353,38,20677.92,544.155789473684,20.7039473684211,"NEW YORK NY","Yellow Cab"
"1406",1406,"Male",24,2332,28,17828.57,636.734642857143,22.9067857142857,"NEW YORK NY","Yellow Cab"
"1407",1407,"Male",18,19888,30,17593.6,586.453333333333,22.6963333333333,"NEW YORK NY","Yellow Cab"
"1408",1408,"Female",65,32578,31,19172.42,618.465161290322,24.22,"NEW YORK NY","Yellow Cab"
"1409",1409,"Male",35,13817,38,20702.41,544.800263157895,22.0171052631579,"NEW YORK NY","Yellow Cab"
"1410",1410,"Female",33,11265,32,15762.78,492.586875,19.59,"NEW YORK NY","Yellow Cab"
"1411",1411,"Female",39,14688,32,17636.32,551.135,22.32875,"NEW YORK NY","Yellow Cab"
"1412",1412,"Male",41,12257,21,12802.11,609.624285714286,22.6190476190476,"NEW YORK NY","Yellow Cab"
"1413",1413,"Male",23,11711,40,25496.92,637.423,25.1415,"NEW YORK NY","Yellow Cab"
"1414",1414,"Male",37,8482,36,20301.61,563.933611111111,20.3730555555556,"NEW YORK NY","Yellow Cab"
"1415",1415,"Male",56,12834,35,19465.61,556.160285714286,21.8988571428571,"NEW YORK NY","Yellow Cab"
"1416",1416,"Male",56,5123,34,20786.99,611.382058823529,25.3394117647059,"NEW YORK NY","Yellow Cab"
"1417",1417,"Female",36,10706,39,21378.17,548.158205128205,21.745641025641,"NEW YORK NY","Yellow Cab"
"1418",1418,"Female",29,14850,30,20758.14,691.938,26.2663333333333,"NEW YORK NY","Yellow Cab"
"1419",1419,"Male",53,3106,33,14119.09,427.851212121212,18.2454545454545,"NEW YORK NY","Yellow Cab"
"1420",1420,"Male",45,20884,43,26496.82,616.20511627907,23.676511627907,"NEW YORK NY","Yellow Cab"
"1421",1421,"Male",33,34335,32,18901.86,590.683125,22.7996875,"NEW YORK NY","Yellow Cab"
"1422",1422,"Male",38,16656,37,24130.34,652.171351351351,25.3132432432432,"NEW YORK NY","Yellow Cab"
"1423",1423,"Male",38,14887,36,21715.81,603.216944444444,23.1491666666667,"NEW YORK NY","Yellow Cab"
"1424",1424,"Male",27,16170,34,19519.31,574.097352941176,22.4982352941176,"NEW YORK NY","Yellow Cab"
"1425",1425,"Male",60,22676,34,20629.74,606.757058823529,23.5808823529412,"NEW YORK NY","Yellow Cab"
"1426",1426,"Female",31,20712,38,18554.39,488.273421052632,19.8602631578947,"NEW YORK NY","Yellow Cab"
"1427",1427,"Male",51,34683,32,16237.73,507.4290625,19.8290625,"NEW YORK NY","Yellow Cab"
"1428",1428,"Female",25,6417,31,20943.95,675.611290322581,26.3587096774194,"NEW YORK NY","Yellow Cab"
"1429",1429,"Female",35,11774,39,23156.73,593.762307692308,23.415641025641,"NEW YORK NY","Yellow Cab"
"1430",1430,"Female",18,3126,27,17698.49,655.49962962963,25.4855555555556,"NEW YORK NY","Yellow Cab"
"1431",1431,"Female",20,2944,25,14960.62,598.4248,24.0436,"NEW YORK NY","Yellow Cab"
"1432",1432,"Male",32,17322,23,16886.11,734.178695652174,28.1334782608696,"NEW YORK NY","Yellow Cab"
"1433",1433,"Female",40,16843,29,18342.29,632.49275862069,23.7220689655172,"NEW YORK NY","Yellow Cab"
"1434",1434,"Female",39,9296,20,8346.38,417.319,18.1595,"NEW YORK NY","Yellow Cab"
"1435",1435,"Male",26,19302,30,18406.76,613.558666666667,22.6103333333333,"NEW YORK NY","Yellow Cab"
"1436",1436,"Female",28,7586,32,18636.52,582.39125,22.959375,"NEW YORK NY","Yellow Cab"
"1437",1437,"Male",21,26474,29,15507.05,534.725862068966,20.0934482758621,"NEW YORK NY","Yellow Cab"
"1438",1438,"Male",36,9227,33,20313.64,615.564848484848,25.8784848484848,"NEW YORK NY","Yellow Cab"
"1439",1439,"Male",30,15079,33,15720.41,476.376060606061,21.1460606060606,"NEW YORK NY","Yellow Cab"
"1440",1440,"Male",22,32536,37,21947.62,593.178918918919,22.7381081081081,"NEW YORK NY","Yellow Cab"
"1441",1441,"Male",58,3574,33,17570.79,532.448181818182,21.0548484848485,"NEW YORK NY","Yellow Cab"
"1442",1442,"Female",31,4298,26,13759.94,529.228461538462,20.9711538461538,"NEW YORK NY","Yellow Cab"
"1443",1443,"Male",49,22493,32,18979.23,593.1009375,23.585625,"NEW YORK NY","Yellow Cab"
"1444",1444,"Female",39,17112,40,20000.96,500.024,19.86425,"NEW YORK NY","Yellow Cab"
"1445",1445,"Male",23,14431,41,31102.99,758.609512195122,26.560243902439,"NEW YORK NY","Yellow Cab"
"1446",1446,"Female",19,16137,29,15167.21,523.00724137931,19.9675862068966,"NEW YORK NY","Yellow Cab"
"1447",1447,"Male",31,13992,25,15080.08,603.2032,23.3292,"NEW YORK NY","Yellow Cab"
"1448",1448,"Male",25,8800,44,26131.18,593.890454545455,23.5038636363636,"NEW YORK NY","Yellow Cab"
"1449",1449,"Female",29,14663,45,24449.34,543.318666666667,23.4497777777778,"NEW YORK NY","Yellow Cab"
"1450",1450,"Male",60,16624,41,24116.24,588.200975609756,23.1646341463415,"NEW YORK NY","Yellow Cab"
"1451",1451,"Male",35,23989,26,18193.97,699.768076923077,28.1853846153846,"NEW YORK NY","Yellow Cab"
"1452",1452,"Female",54,2340,48,27874.97,580.728541666667,23.731875,"NEW YORK NY","Yellow Cab"
"1453",1453,"Male",18,18568,31,16134.33,520.462258064516,19.9377419354839,"NEW YORK NY","Yellow Cab"
"1454",1454,"Female",60,6881,41,23556.87,574.557804878049,22.0575609756098,"NEW YORK NY","Yellow Cab"
"1455",1455,"Male",29,26959,30,18309.94,610.331333333333,20.0436666666667,"NEW YORK NY","Yellow Cab"
"1456",1456,"Male",31,15534,29,19495.56,672.260689655172,25.9413793103448,"NEW YORK NY","Yellow Cab"
"1457",1457,"Male",34,23445,30,19271.13,642.371,25.0596666666667,"NEW YORK NY","Yellow Cab"
"1458",1458,"Male",34,19775,34,16469.69,484.402647058824,19.4761764705882,"NEW YORK NY","Yellow Cab"
"1459",1459,"Male",19,30127,33,17686.39,535.951212121212,21.0787878787879,"NEW YORK NY","Yellow Cab"
"1460",1460,"Female",32,7429,37,22257.25,601.547297297297,23.5162162162162,"NEW YORK NY","Yellow Cab"
"1461",1461,"Male",25,7567,33,19106.6,578.987878787879,22.479696969697,"NEW YORK NY","Yellow Cab"
"1462",1462,"Male",19,31849,35,20588.34,588.238285714286,20.9462857142857,"NEW YORK NY","Yellow Cab"
"1463",1463,"Female",36,24548,33,16686.54,505.652727272727,20.870303030303,"NEW YORK NY","Yellow Cab"
"1464",1464,"Male",19,21740,20,7442.68,372.134,15.9795,"NEW YORK NY","Yellow Cab"
"1465",1465,"Female",31,7729,38,22646.32,595.955789473684,23.9244736842105,"NEW YORK NY","Yellow Cab"
"1466",1466,"Male",27,2048,36,18369.56,510.265555555556,19.5194444444444,"NEW YORK NY","Yellow Cab"
"1467",1467,"Female",40,11454,31,18791.66,606.182580645161,22.1858064516129,"NEW YORK NY","Yellow Cab"
"1468",1468,"Male",42,19551,42,23534.51,560.345476190476,23.0661904761905,"NEW YORK NY","Yellow Cab"
"1469",1469,"Male",36,26258,30,16239.61,541.320333333333,21.7276666666667,"NEW YORK NY","Yellow Cab"
"1470",1470,"Female",19,16166,45,22996.13,511.025111111111,20.8997777777778,"NEW YORK NY","Yellow Cab"
"1471",1471,"Female",56,23298,35,20264.21,578.977428571429,24.2948571428571,"NEW YORK NY","Yellow Cab"
"1472",1472,"Male",19,22182,35,21514.6,614.702857142857,24.2634285714286,"NEW YORK NY","Yellow Cab"
"1473",1473,"Female",51,7609,26,15058.6,579.176923076923,24.2003846153846,"NEW YORK NY","Yellow Cab"
"1474",1474,"Male",37,23868,33,20467.6,620.230303030303,24.6981818181818,"NEW YORK NY","Yellow Cab"
"1475",1475,"Female",43,5071,21,13402.43,638.210952380952,23.9619047619048,"NEW YORK NY","Yellow Cab"
"1476",1476,"Female",42,11812,35,20493.3,585.522857142857,22.9602857142857,"NEW YORK NY","Yellow Cab"
"1477",1477,"Male",56,13897,26,12902.03,496.231923076923,20.2096153846154,"NEW YORK NY","Yellow Cab"
"1478",1478,"Male",64,11080,31,16144.41,520.787419354839,20.721935483871,"NEW YORK NY","Yellow Cab"
"1479",1479,"Female",22,4035,35,17520.45,500.584285714286,20.67,"NEW YORK NY","Yellow Cab"
"1480",1480,"Female",42,31758,33,21081.75,638.840909090909,24.5757575757576,"NEW YORK NY","Yellow Cab"
"1481",1481,"Male",38,9336,41,25954.46,633.035609756098,27.2317073170732,"NEW YORK NY","Yellow Cab"
"1482",1482,"Male",20,12328,31,20579.05,663.840322580645,26.0767741935484,"NEW YORK NY","Yellow Cab"
"1483",1483,"Female",53,24019,33,18758.72,568.446060606061,23.770303030303,"NEW YORK NY","Yellow Cab"
"1484",1484,"Female",33,18581,37,20125.39,543.929459459459,22.4927027027027,"NEW YORK NY","Yellow Cab"
"1485",1485,"Male",20,23263,37,16255.01,439.324594594595,19.1527027027027,"NEW YORK NY","Yellow Cab"
"1486",1486,"Female",28,11266,27,16376.59,606.54037037037,23.5937037037037,"NEW YORK NY","Yellow Cab"
"1487",1487,"Male",58,22804,27,17198.11,636.967037037037,25.117037037037,"NEW YORK NY","Yellow Cab"
"1488",1488,"Male",20,17163,24,17138.46,714.1025,26.0933333333333,"NEW YORK NY","Yellow Cab"
"1489",1489,"Male",34,15966,35,18265.63,521.875142857143,20.3808571428571,"NEW YORK NY","Yellow Cab"
"1490",1490,"Male",18,7918,29,16099.63,555.159655172414,23.0965517241379,"NEW YORK NY","Yellow Cab"
"1491",1491,"Male",20,9679,29,14925.34,514.666896551724,20.8951724137931,"NEW YORK NY","Yellow Cab"
"1492",1492,"Female",21,12101,29,16676.45,575.05,23.4010344827586,"NEW YORK NY","Yellow Cab"
"1493",1493,"Female",21,11560,38,19381.04,510.027368421053,20.1102631578947,"NEW YORK NY","Yellow Cab"
"1494",1494,"Female",55,23180,33,18332.1,555.518181818182,23.0560606060606,"NEW YORK NY","Yellow Cab"
"1495",1495,"Female",18,20854,39,22076.6,566.066666666667,21.2194871794872,"NEW YORK NY","Yellow Cab"
"1496",1496,"Female",40,29230,28,16602.1,592.932142857143,25.1882142857143,"NEW YORK NY","Yellow Cab"
"1497",1497,"Male",60,15897,39,20908.71,536.120769230769,21.0594871794872,"NEW YORK NY","Yellow Cab"
"1498",1498,"Male",35,34558,36,22547.26,626.312777777778,24.9177777777778,"NEW YORK NY","Yellow Cab"
"1499",1499,"Female",33,7070,31,17011.67,548.763548387097,21.0832258064516,"NEW YORK NY","Yellow Cab"
"1500",1500,"Male",29,5484,24,15443.71,643.487916666667,26.0529166666667,"NEW YORK NY","Yellow Cab"
"1501",1501,"Female",35,15912,34,20592.53,605.662647058824,22.7002941176471,"NEW YORK NY","Yellow Cab"
"1502",1502,"Male",38,15445,32,15000.94,468.779375,18.6553125,"NEW YORK NY","Yellow Cab"
"1503",1503,"Female",25,18250,22,13061.88,593.721818181818,25.4322727272727,"NEW YORK NY","Yellow Cab"
"1504",1504,"Male",32,10285,36,23887.04,663.528888888889,26.2019444444444,"NEW YORK NY","Yellow Cab"
"1505",1505,"Male",45,21038,33,18568.21,562.67303030303,24.2172727272727,"NEW YORK NY","Yellow Cab"
"1506",1506,"Male",36,4389,26,13221.01,508.500384615385,19.7342307692308,"NEW YORK NY","Yellow Cab"
"1507",1507,"Female",34,22930,33,18412.53,557.955454545454,23.5018181818182,"NEW YORK NY","Yellow Cab"
"1508",1508,"Male",53,10114,28,18604.36,664.441428571429,27.6260714285714,"NEW YORK NY","Yellow Cab"
"1509",1509,"Male",51,2521,27,19032.09,704.892222222222,28.4177777777778,"NEW YORK NY","Yellow Cab"
"1510",1510,"Male",30,23967,20,11753.14,587.657,22.3665,"NEW YORK NY","Yellow Cab"
"1511",1511,"Female",51,11672,31,16438.02,530.258709677419,20.6725806451613,"NEW YORK NY","Yellow Cab"
"1512",1512,"Male",40,30273,28,16878.01,602.786071428572,23.2232142857143,"NEW YORK NY","Yellow Cab"
"1513",1513,"Male",37,6085,40,24110.18,602.7545,25.4885,"NEW YORK NY","Yellow Cab"
"1514",1514,"Female",38,3540,36,18583.18,516.199444444444,20.8144444444444,"NEW YORK NY","Yellow Cab"
"1515",1515,"Male",44,12342,37,20814.5,562.554054054054,21.9521621621622,"NEW YORK NY","Yellow Cab"
"1516",1516,"Female",33,7103,35,20475.83,585.023714285714,23.53,"NEW YORK NY","Yellow Cab"
"1517",1517,"Female",65,16450,34,17433.39,512.746764705882,20.3908823529412,"NEW YORK NY","Yellow Cab"
"1518",1518,"Male",45,28541,36,19996.06,555.446111111111,22.1708333333333,"NEW YORK NY","Yellow Cab"
